label,sign,accuracy,n_val
230,up,0.8205128205128205,39
59,doll,0.825,40
122,icecream,0.825,40
17,bed,0.8285714285714286,35
157,now,0.8378378378378378,37
55,dad,0.8421052631578947,38
121,hungry,0.8421052631578947,38
34,callonphone,0.8421052631578947,38
243,yellow,0.8421052631578947,38
246,yourself,0.8421052631578947,38
183,rain,0.8421052631578947,38
146,moon,0.8421052631578947,38
133,lion,0.8461538461538461,39
138,mad,0.8461538461538461,39
193,see,0.8461538461538461,39
113,hello,0.8461538461538461,39
47,closet,0.8461538461538461,39
87,food,0.8461538461538461,39
100,grandpa,0.8461538461538461,39
44,chocolate,0.8461538461538461,39
68,ear,0.8461538461538461,39
239,who,0.85,40
158,nuts,0.85,40
145,mom,0.85,40
82,fireman,0.85,40
78,find,0.85,40
33,bye,0.85,40
106,hat,0.8529411764705882,34
148,mouse,0.8536585365853658,41
195,shirt,0.8571428571428571,35
214,thankyou,0.8611111111111112,36
114,hen,0.868421052631579,38
8,apple,0.868421052631579,38
162,orange,0.8717948717948718,39
25,blow,0.8717948717948718,39
90,frog,0.875,40
16,because,0.875,40
83,first,0.875,40
228,uncle,0.8780487804878049,41
67,duck,0.8780487804878049,41
196,shoe,0.8888888888888888,36
197,shower,0.8918918918918919,37
89,frenchfries,0.8947368421052632,38
141,many,0.8947368421052632,38
54,cute,0.8947368421052632,38
32,bug,0.8974358974358975,39
169,penny,0.8974358974358975,39
212,talk,0.8974358974358975,39
63,drink,0.9,40
118,home,0.9,40
86,flower,0.9,40
31,brown,0.9,40
165,owl,0.9,40
237,where,0.918918918918919,37
198,sick,0.9210526315789473,38
104,hair,0.9210526315789473,38
119,horse,0.9230769230769231,39
110,head,0.9230769230769231,39
60,donkey,0.926829268292683,41
209,stuck,0.9428571428571428,35
51,cowboy,0.9473684210526315,38
88,for,0.9473684210526315,38
189,sad,0.9487179487179487,39
194,shhh,0.9512195121951219,41
49,clown,0.9743589743589743,39
103,gum,1.0,39
